Mã,Sàn,Action,Conf,MFPM,Macro,MacroScore,BCTC Risk,Days→BCTC,FundScore,W-Score,SMS,SMS Label,Mode,Giá,Vào lệnh,Cắt lỗ,SL%,TP1,TP2,R:R,RSI14,ATR14,SMA20,Vol,AvgVol20d,M-CVD5d,M-CVD Trend,Stealth,Dist Warn,AMD,HMM,AMF,Pattern,Sector Flow,PT Net 5d,PT Ratio 5d,Sizing%,Sizing Qty,Sector,Trend Warning,Dự báo,FC Conf%,T+ Verdict,A×T+ Ý nghĩa,T+ Exit,T+ Conf%
HLC,HNX,NO_ACTION,—,52,NEUTRAL,0.0,SAFE,,,42,30,WHALE_DISTRIBUTING,MODE_A,11700.0,11700.0,11300.0,-3.42,12700.0,13700.0,2.5,56.2,250.0,11910.0,2100,8565,0.0,DOWN,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,WYCKOFF_SPRING,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,61.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
ACC,HOSE,NO_ACTION,—,50,NEUTRAL,0.0,SAFE,,,24,24,WHALE_DISTRIBUTING,MODE_A,12800.0,12800.0,11750.0,-8.2,15450.0,18150.0,2.52,51.9,668.0,12810.0,2600,8985,0.0,FLAT,False,NONE,DISTRIBUTION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,BREAKOUT_EMERGING,GIẢM,45.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
ILB,HOSE,NO_ACTION,—,50,NEUTRAL,0.0,SAFE,,,26,26,WHALE_DISTRIBUTING,MODE_A,22000.0,22000.0,21300.0,-3.18,23050.0,24100.0,1.5,61.8,264.0,21778.0,100,7675,0.0,FLAT,False,NONE,DISTRIBUTION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,GIẢM,52.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
SBA,HOSE,NO_ACTION,—,50,NEUTRAL,0.0,SAFE,,,29,29,WHALE_DISTRIBUTING,MODE_A,28350.0,28350.0,27450.0,-3.17,29800.0,31250.0,1.61,64.0,361.0,28282.0,400,7075,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,57.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 28,000.0 | T+2.5 28,950.0 | T+5 29,350.0",85.0
DVP,HOSE,NO_ACTION,—,48,NEUTRAL,0.0,SAFE,,,58,40,RETAIL_DRIVEN,MODE_A,76000.0,76000.0,73700.0,-3.03,78700.0,81300.0,1.17,78.9,664.0,74765.0,6300,13955,0.0,FLAT,False,CAUTION,MARKUP,STEADY_BULL,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,GIẢM,80.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 75,400.0 | T+2.5 77,000.0 | T+5 77,700.0",65.0
GSP,HOSE,NO_ACTION,—,48,NEUTRAL,0.0,SAFE,,,67,49,RETAIL_DRIVEN,MODE_A,11250.0,11250.0,10850.0,-3.56,12300.0,13300.0,2.62,51.9,257.0,11300.0,5000,115015,115920.0,UP,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,28.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 11,000.0 | T+2.5 11,700.0 | T+5 12,000.0",60.0
SMB,HOSE,NO_ACTION,—,47,NEUTRAL,0.0,SAFE,,,43,31,RETAIL_DRIVEN,MODE_A,39800.0,39800.0,38600.0,-3.02,41950.0,44100.0,1.79,46.3,536.0,39930.0,5000,8870,0.0,FLAT,False,NONE,DISTRIBUTION,TRANSITIONAL,PASS,WYCKOFF_SPRING,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,60.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
TNT,HOSE,NO_ACTION,—,45,NEUTRAL,0.0,SAFE,,,36,36,RETAIL_DRIVEN,MODE_A,10950.0,10750.0,10000.0,-6.98,12650.0,14550.0,2.53,67.5,474.0,10410.0,227800,72750,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,50.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 10,550.0 | T+2.5 11,900.0 | T+5 12,600.0",85.0
ICG,HNX,NO_ACTION,—,45,NEUTRAL,0.0,SAFE,,,42,32,RETAIL_DRIVEN,MODE_A,16400.0,16400.0,15700.0,-4.27,18250.0,20150.0,2.64,52.1,466.0,16334.0,4700,13920,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,CUP_WITH_HANDLE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,64.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 16,000.0 | T+2.5 17,250.0 | T+5 17,800.0",95.0
TIG,HNX,NO_ACTION,—,45,NEUTRAL,0.0,SAFE,,,27,27,WHALE_DISTRIBUTING,MODE_A,7000.0,6860.0,6500.0,-5.25,7800.0,8750.0,2.61,64.3,236.0,6630.0,1149100,498860,-344730.0,FLAT,False,CAUTION,MARKDOWN,STEADY_BEAR,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TRUNG LẬP,37.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
WCS,HNX,NO_ACTION,—,45,NEUTRAL,0.0,SAFE,,,42,42,RETAIL_DRIVEN,MODE_B,355.0,360.0,320.0,-11.11,440.0,530.0,2.0,61.1,21.0,294.0,400,790,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,50.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 330.0 | T+2.5 400.0 | T+5 430.0,50.0
DSN,HOSE,NO_ACTION,—,43,NEUTRAL,0.0,SAFE,,,39,21,WHALE_DISTRIBUTING,MODE_A,37800.0,37400.0,36250.0,-3.07,39000.0,40600.0,1.39,65.2,397.0,37028.0,3500,4505,3300.0,FLAT,False,NONE,MARKDOWN,TRANSITIONAL,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,95.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
ORS,HOSE,NO_ACTION,—,43,NEUTRAL,0.0,SAFE,,,49,31,RETAIL_DRIVEN,MODE_A,13250.0,13250.0,12600.0,-4.91,14850.0,16500.0,2.46,52.5,404.0,13370.0,995700,2223790,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,50.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 12,850.0 | T+2.5 13,900.0 | T+5 14,400.0",45.0
PVD,HOSE,NO_ACTION,—,43,NEUTRAL,0.0,SAFE,,,54,36,RETAIL_DRIVEN,MODE_A,32000.0,32000.0,29400.0,-8.12,38850.0,45750.0,2.63,53.4,1718.0,32358.0,2559200,4884890,151230.0,FLAT,False,CAUTION,RANGING,TRANSITIONAL,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,50.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 30,450.0 | T+2.5 35,100.0 | T+5 37,150.0",50.0
VOS,HOSE,NO_ACTION,—,43,NEUTRAL,0.0,SAFE,,,53,35,RETAIL_DRIVEN,MODE_A,12450.0,12450.0,11900.0,-4.42,13800.0,15150.0,2.45,46.5,339.0,12615.0,228500,919550,508260.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,53.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 12,100.0 | T+2.5 13,000.0 | T+5 13,400.0",35.0
VPB,HOSE,NO_ACTION,—,43,NEUTRAL,0.0,SAFE,,,48,30,WHALE_DISTRIBUTING,MODE_A,26700.0,26700.0,25700.0,-3.75,29250.0,31800.0,2.55,57.4,636.0,27112.0,2206700,14851915,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,VCP,OUTFLOW,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,34.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 26,150.0 | T+2.5 27,850.0 | T+5 28,600.0",35.0
BVS,HNX,NO_ACTION,—,43,NEUTRAL,0.0,SAFE,,,47,29,WHALE_DISTRIBUTING,MODE_A,25700.0,25700.0,24800.0,-3.5,28100.0,30500.0,2.67,51.6,600.0,26010.0,23600,113085,80220.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,69.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 25,150.0 | T+2.5 26,800.0 | T+5 27,500.0",45.0
CKV,HNX,NO_ACTION,—,43,NEUTRAL,0.0,SAFE,,,64,46,RETAIL_DRIVEN,MODE_A,17000.0,17000.0,15950.0,-6.18,19700.0,22350.0,2.57,54.5,671.0,16235.0,100,1610,0.0,FLAT,False,WATCH,MARKUP,TRANSITIONAL,WARN,VCP,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,62.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 16,400.0 | T+2.5 18,200.0 | T+5 19,000.0",65.0
HCC,HNX,NO_ACTION,—,43,NEUTRAL,0.0,SAFE,,,48,30,WHALE_DISTRIBUTING,MODE_A,26300.0,26300.0,25150.0,-4.37,29300.0,32300.0,2.61,42.7,750.0,26165.0,500,2355,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,VCP,NEUTRAL,0.0,0.0,3.51,400,,RANGE_COMPRESSION,TĂNG,42.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 25,600.0 | T+2.5 27,650.0 | T+5 28,550.0",80.0
THT,HNX,NO_ACTION,—,43,NEUTRAL,0.0,SAFE,,,43,25,WHALE_DISTRIBUTING,MODE_A,8700.0,8700.0,8310.0,-4.48,9730.0,10750.0,2.64,46.7,257.0,8845.0,600,37715,0.0,FLAT,False,NONE,DISTRIBUTION,TRANSITIONAL,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,BREAKOUT_EMERGING,TRUNG LẬP,20.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
VFS,HNX,NO_ACTION,—,43,NEUTRAL,0.0,SAFE,,,48,30,WHALE_DISTRIBUTING,MODE_A,13000.0,13000.0,12600.0,-3.08,14050.0,15100.0,2.62,53.3,264.0,12950.0,765300,656485,338340.0,FLAT,False,NONE,MARKDOWN,TRANSITIONAL,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,78.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
DPR,HOSE,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,40,40,RETAIL_DRIVEN,MODE_A,42000.0,42000.0,39850.0,-5.12,47700.0,53400.0,2.65,53.6,1425.0,41880.0,373900,661700,-75090.0,FLAT,False,CAUTION,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,69.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 40,700.0 | T+2.5 44,550.0 | T+5 46,300.0",95.0
HTV,HOSE,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,30,30,WHALE_DISTRIBUTING,MODE_B,14500.0,14500.0,13400.0,-7.59,17300.0,20150.0,2.55,74.8,704.0,12645.0,200,4660,0.0,FLAT,False,CAUTION,RANGING,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_EXHAUSTING,GIẢM,85.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 13,850.0 | T+2.5 15,750.0 | T+5 16,600.0",30.0
MCM,HOSE,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,46,46,RETAIL_DRIVEN,MODE_A,28700.0,28700.0,27800.0,-3.14,30550.0,32450.0,2.06,54.2,468.0,28258.0,31100,55730,0.0,UP,False,NONE,MARKUP,STEADY_BULL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,70.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 28,300.0 | T+2.5 29,550.0 | T+5 30,100.0",80.0
PVP,HOSE,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,40,40,RETAIL_DRIVEN,MODE_A,18650.0,18650.0,17250.0,-7.51,22350.0,26000.0,2.64,54.5,921.0,18435.0,184500,1474045,0.0,FLAT,False,CAUTION,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,69.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 17,800.0 | T+2.5 20,300.0 | T+5 21,400.0",85.0
SHA,HOSE,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,43,43,RETAIL_DRIVEN,MODE_A,3960.0,3960.0,3840.0,-3.03,4270.0,4590.0,2.58,48.8,79.0,3964.0,1100,8000,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,70.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 3,880.0 | T+2.5 4,090.0 | T+5 4,180.0",95.0
VCB,HOSE,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,49,49,RETAIL_DRIVEN,MODE_B,65700.0,65700.0,63200.0,-3.81,72200.0,78700.0,2.6,79.2,1629.0,61200.0,11389900,10496595,7267440.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,WARN,NONE,OUTFLOW,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TRUNG LẬP,42.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 64,200.0 | T+2.5 68,100.0 | T+5 69,800.0",60.0
VFG,HOSE,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,44,44,RETAIL_DRIVEN,MODE_A,48000.0,48000.0,46550.0,-3.02,50500.0,53000.0,1.72,48.5,627.0,47887.0,400,7085,0.0,UP,False,NONE,MARKDOWN,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,GIẢM,66.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
VTP,HOSE,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,42,42,RETAIL_DRIVEN,MODE_A,69500.0,68800.0,64600.0,-6.1,79700.0,90700.0,2.6,53.6,2736.0,67550.0,351500,661055,1169640.0,UP,False,NONE,RANGING,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TRUNG LẬP,58.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 66,800.0 | T+2.5 73,900.0 | T+5 77,200.0",35.0
GLT,HNX,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,55,55,RETAIL_DRIVEN,MODE_A,29400.0,29250.0,27250.0,-6.84,34500.0,39700.0,2.62,46.2,1307.0,29342.0,6900,14900,62850.0,UP,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,56.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 28,200.0 | T+2.5 31,750.0 | T+5 33,300.0",80.0
SED,HNX,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,33,33,RETAIL_DRIVEN,MODE_A,17700.0,17700.0,17150.0,-3.11,18950.0,20150.0,2.27,54.5,307.0,17810.0,100,4815,0.0,DOWN,False,WATCH,MARKDOWN,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,64.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
SZB,HNX,NO_ACTION,—,40,NEUTRAL,0.0,SAFE,,,40,40,RETAIL_DRIVEN,MODE_A,43000.0,43000.0,41700.0,-3.02,44600.0,46200.0,1.23,50.0,400.0,42995.0,1800,5130,0.0,FLAT,False,NONE,MARKUP,STEADY_BULL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TRUNG LẬP,66.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 42,650.0 | T+2.5 43,700.0 | T+5 44,200.0",95.0
